14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14
14	0	0	0	1	14	1	14	1	0	1	0	1	0	1	0	1	0	1	14
14	0	0	1	0	1	0	14	0	1	0	1	0	12	0	1	0	1	0	14
14	0	14	0	1	0	1	14	1	0	1	0	1	0	12	0	1	0	1	14
14	100	14	1	0	1	0	14	0	1	0	1	0	1	0	12	0	1	0	14
14	14	14	0	0	14	1	14	1	0	1	0	1	0	1	0	1	0	1	14
14	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	14
14	0	12	0	1	0	1	14	1	0	1	0	1	0	1	0	1	0	1	14
14	1	0	1	0	12	0	1	0	1	0	1	0	1	0	1	0	1	0	14
14	0	12	0	1	0	1	14	1	0	1	0	1	0	1	0	1	0	1	14
14	1	0	1	0	1	0	14	0	99	0	1	0	1	0	1	0	1	0	14
14	0	1	0	1	0	1	14	1	0	1	0	1	0	1	0	1	0	1	14
14	1	0	12	0	1	0	1	0	1	0	1	0	1	0	1	0	12	0	14
14	0	1	0	1	0	1	14	1	0	1	0	1	0	1	0	1	0	1	14
14	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	14
14	0	1	0	12	0	1	14	1	0	1	0	1	0	1	0	1	0	1	14
14	1	0	1	0	1	0	1	0	1	0	1	0	1	0	12	0	1	0	14
14	0	1	0	1	0	1	14	0	0	1	0	1	0	1	0	1	0	1	14
14	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	14
14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14
