11	11	0	0	0	0	0	0	0	0	11	0	0	0	11	11	11	11	11	11	
11	11	0	11	11	11	11	11	11	0	11	1	11	0	11	0	0	0	0	0
11	11	0	0	0	1	0	0	1	0	11	0	11	0	11	0	11	11	11	0
11	11	11	11	11	1	0	1	0	0	11	0	11	0	11	0	11	99	11	0
0	0	0	0	0	0	0	1	0	0	11	0	11	0	11	0	0	0	11	0
0	11	11	11	11	11	11	11	11	0	11	0	11	0	11	11	11	11	11	0
0	11	0	0	0	0	0	0	0	0	11	0	11	0	0	0	0	0	0	0
0	11	0	11	11	11	11	11	11	11	11	0	11	11	11	11	11	11	11	11
0	0	0	0	0	0	1	0	0	0	0	0	11	100	0	0	0	0	0	11
0	11	11	11	11	11	11	11	11	11	11	0	11	11	11	11	11	1	0	11
0	1	0	0	1	0	0	1	0	0	11	11	0	0	0	0	0	1	0	11
0	1	0	0	1	0	0	1	0	1	11	0	0	30	30	30	0	1	0	0
14	14	14	14	14	14	14	14	0	0	11	1	0	13	13	30	13	13	13	13
30	30	30	14	30	30	30	30	0	0	1	0	0	30	30	30	13	13	13	13
30	14	14	14	30	14	14	14	0	0	11	0	0	30	13	13	13	13	13	13
30	30	30	14	30	14	30	30	0	0	11	0	0	30	30	30	30	30	13	13
14	14	30	14	30	14	14	30	0	0	11	11	0	13	13	30	13	30	13	13
30	30	30	14	30	30	30	30	0	1	0	1	0	13	13	30	30	30	30	30
14	14	14	14	14	14	14	14	0	0	11	0	0	13	13	13	13	30	13	30
14	14	14	14	14	14	14	14	0	0	1	0	0	13	13	13	13	30	30	30
	
