14	14	14	0	14	14	14	0	0	0	12	12	12	0	0	0	0	0	0	0
14	0	14	0	14	0	14	0	0	0	0	0	0	12	12	0	0	0	0	0
14	0	14	0	14	14	14	0	0	0	12	0	0	0	0	12	12	0	0	0
0	0	0	0	0	0	0	0	12	12	12	0	0	0	0	1	0	12	12	0
0	0	0	0	0	0	0	12	0	0	12	0	0	0	0	1	0	0	0	12
0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	1	1	1	1	12
12	12	12	12	0	12	0	0	0	0	12	0	0	0	1	0	1	0	0	12
0	0	0	0	0	0	12	12	0	0	12	0	0	12	12	12	1	1	1	12
0	0	0	0	0	0	0	12	0	0	12	12	12	0	0	0	12	0	12	0
0	0	0	0	0	0	0	0	0	99	21	0	0	0	0	0	0	0	0	100
0	0	0	0	0	0	0	12	0	0	12	12	12	0	0	0	12	0	12	0
0	0	0	0	0	0	12	12	0	0	12	0	0	12	12	12	1	1	1	12
12	12	12	12	0	12	0	0	0	0	12	0	0	0	0	0	1	0	1	12
0	0	0	0	0	0	12	0	0	0	12	0	0	0	0	1	0	1	1	12
0	0	0	0	0	0	0	12	12	12	12	0	0	0	0	1	0	0	0	12
0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	12	12	12	12	12
14	14	14	0	14	14	14	0	0	0	12	0	0	0	0	12	0	0	0	0
14	0	14	0	14	0	14	0	0	0	12	0	0	0	0	12	0	0	0	0
14	0	14	0	14	14	14	0	0	0	0	0	0	0	0	12	0	0	0	0
0	0	0	0	0	0	0	0	0	0	12	12	12	12	12	12	0	0	0	0
