14	14	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	14	14
14	0	0	0	1	0	1	0	1	0	100	1	0	1	0	1	0	0	0	14
0	0	0	1	0	0	0	12	0	1	1	0	12	0	0	0	1	0	0	0
0	0	1	0	0	1	12	30	12	0	0	12	30	12	1	0	0	1	0	0
0	1	0	0	1	0	0	12	30	12	12	30	12	0	0	1	0	0	1	0
1	0	0	1	0	0	0	1	12	30	30	12	1	0	0	0	1	0	0	1
1	0	1	0	0	0	1	0	0	12	12	0	0	1	0	0	0	1	0	1
1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1
1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1
1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1
1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1
0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0
0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0
0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0
0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0
0	0	99	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
14	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	14
14	14	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	14	14
