0	0	22	0	11	11	11	11	0	0	0	0	0	0	0	0	0	0	22	0
0	0	22	0	0	11	11	0	22	11	11	11	0	0	0	0	0	22	0	0
0	11	22	22	0	0	22	0	0	0	11	0	22	22	11	0	0	22	0	0
0	0	0	22	0	0	22	0	0	0	22	0	0	0	0	0	0	0	22	0
0	11	0	11	11	11	11	11	11	11	0	0	0	11	0	11	0	0	11	0
0	11	0	0	0	0	0	0	0	22	0	0	11	11	11	0	11	11	0	0
22	11	0	0	0	11	11	11	11	11	11	11	0	0	22	0	22	0	11	0
0	0	11	11	11	0	0	0	0	0	0	22	0	0	11	0	11	0	0	0
0	0	11	0	0	22	22	11	11	11	11	0	0	0	11	0	11	0	0	0
0	0	11	0	22	0	0	11	0	0	11	11	11	11	11	22	11	0	0	0
0	0	11	0	11	11	11	11	0	0	0	0	22	0	0	0	0	11	0	0
0	0	0	0	0	0	11	0	0	0	22	11	11	11	11	11	11	11	22	11
0	0	0	0	0	22	11	0	11	11	0	0	0	0	0	0	0	0	0	22
22	22	22	22	22	0	11	0	0	11	0	0	11	11	0	0	0	0	0	0
0	0	0	0	0	22	11	0	0	11	0	0	11	11	11	11	0	0	0	0
0	22	0	22	22	0	0	11	0	11	0	0	0	22	0	0	11	0	0	0
22	22	22	22	22	22	22	11	0	11	0	0	0	11	0	11	11	11	22	11
0	22	0	100	0	22	0	11	22	11	22	22	22	11	0	0	0	0	0	0
0	22	0	0	22	22	0	11	0	0	0	0	0	11	0	0	0	0	0	0
0	22	22	0	0	22	0	11	0	0	99	0	0	11	0	0	0	0	0	0
