0	0	12	30	30	12	0	0	12	30	30	12	0	0	0	0	0	0	0	0
0	0	12	30	30	12	0	0	12	12	12	12	0	0	0	0	0	0	0	0
0	0	12	30	30	12	0	0	0	0	0	0	0	0	0	0	0	11	11	11
0	0	12	30	30	12	1	1	12	12	12	12	0	0	0	0	0	11	99	11
0	0	12	12	12	12	0	0	12	30	30	12	0	0	0	0	0	11	0	11
0	0	0	0	0	0	0	0	12	30	30	12	0	0	0	0	0	11	1	11
0	0	12	12	12	12	0	0	12	30	30	12	0	0	0	0	0	0	0	0
0	0	12	30	30	12	0	0	12	30	30	12	0	0	0	0	0	0	0	0
1	1	12	30	30	12	12	12	12	30	30	12	12	12	12	12	12	12	12	12
0	0	12	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30
0	0	12	30	30	12	12	12	12	30	30	12	12	12	12	12	12	12	12	12
0	0	12	30	30	12	0	0	12	30	30	12	0	0	1	0	0	0	0	0
0	0	12	30	30	12	0	0	12	30	30	12	0	0	1	0	0	0	0	0
0	0	12	30	30	12	0	0	12	12	12	12	1	1	1	12	1	11	11	11
1	1	12	30	30	12	0	0	0	0	0	0	0	1	0	0	0	0	100	11
0	0	12	30	30	12	1	1	12	12	12	12	1	1	1	12	12	11	0	11
0	0	12	12	12	12	0	0	12	30	30	12	0	0	1	0	0	11	0	11
0	0	0	0	0	0	0	0	12	30	30	12	0	0	1	0	0	1	0	0
0	0	12	12	12	12	0	0	12	30	30	12	0	1	1	0	1	0	1	0
0	0	12	30	30	12	0	0	12	30	30	12	0	0	1	0	0	1	0	0
