30	30	30	30	14	0	0	0	12	0	1	0	0	0	12	0	0	0	0	0
13	13	13	13	14	0	0	12	0	1	0	0	12	12	12	0	12	12	12	0
14	14	14	14	14	12	12	0	0	12	12	0	12	0	0	1	0	0	12	0
0	0	0	12	12	0	0	0	12	12	0	0	0	12	12	12	12	0	12	0
0	0	12	0	1	0	0	12	12	0	1	1	1	0	12	0	0	0	12	0
12	12	12	0	1	0	0	12	0	12	0	0	0	12	12	0	12	12	12	0
11	11	12	0	12	12	12	12	0	12	0	0	0	12	0	0	12	0	0	0
99	0	0	0	12	0	0	0	1	0	12	0	12	0	1	0	12	0	12	12
11	11	12	0	12	0	12	0	1	0	12	0	12	0	0	1	12	0	12	0
12	12	12	0	12	0	0	12	0	0	12	0	12	0	12	0	12	0	12	0
0	0	12	0	12	12	0	12	12	0	12	0	12	0	0	0	12	0	0	0
0	0	12	0	0	12	0	0	12	0	12	0	12	0	0	0	12	12	12	0
0	0	12	12	0	12	12	0	12	0	12	0	12	1	1	12	12	0	12	0
1	0	0	12	0	0	12	0	12	0	12	0	12	0	0	0	12	0	12	0
0	12	0	12	12	0	12	0	12	0	0	0	12	0	1	1	12	0	12	0
0	12	0	0	0	0	12	0	12	12	12	12	12	1	0	0	12	0	0	0
0	12	12	12	12	12	12	0	0	0	0	0	0	0	0	0	12	1	12	12
0	1	0	0	12	0	12	12	12	12	12	12	12	12	12	12	12	0	0	0
0	1	0	0	1	0	0	1	0	0	12	12	0	0	1	0	0	0	12	100
1	0	0	0	1	0	0	12	0	0	0	0	0	0	1	0	12	0	0	0
