11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	99	11
11	0	11	11	11	11	11	11	11	11	11	11	11	11	1	11	1	11	11	11
11	0	11	0	0	0	0	0	0	0	0	1	0	11	0	11	0	11	0	11
11	0	11	11	0	11	11	11	11	11	11	11	0	11	0	11	0	11	0	11
11	0	11	11	0	1	0	0	0	0	0	11	0	11	0	11	0	11	0	11
11	0	0	11	11	11	0	0	0	11	11	11	0	0	0	11	0	11	0	11
11	0	0	0	0	11	1	11	11	11	11	11	11	11	0	11	0	0	11	11
11	1	1	0	0	11	0	0	1	0	0	0	0	100	11	0	0	0	11	11
11	0	1	0	0	11	0	0	1	0	0	0	0	11	11	11	0	11	0	11
11	0	11	11	11	11	11	11	11	11	11	11	11	11	0	11	0	11	0	11
11	0	11	0	0	11	11	0	0	1	0	0	0	0	0	11	1	11	11	11
11	0	11	11	11	0	0	1	0	11	11	11	11	11	0	11	0	11	0	11
0	1	0	11	0	0	0	11	11	12	12	12	12	11	0	11	0	11	0	11
0	11	0	1	0	11	11	11	12	13	13	13	12	11	0	11	0	11	0	11
0	11	11	0	11	11	11	12	13	30	30	13	12	11	0	11	0	11	0	11
0	11	11	0	11	11	12	13	30	30	30	13	12	11	1	11	0	11	0	11
0	11	11	0	11	12	13	13	13	13	13	12	11	11	0	11	0	0	11	11
0	0	11	0	12	12	12	12	12	12	12	12	11	0	0	0	0	0	11	11
11	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
