14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14
14	12	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	14
14	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	12	14
14	0	0	13	13	13	13	13	13	13	1	13	13	13	13	13	13	0	0	14
14	0	0	13	0	0	0	1	0	13	0	0	1	0	0	0	13	0	0	14
14	0	0	13	0	0	11	13	0	13	0	0	13	11	0	0	13	0	0	14
14	0	0	13	0	11	11	13	0	13	13	13	13	11	11	0	13	0	0	14
14	0	0	13	1	13	13	13	0	0	0	0	13	13	11	0	1	0	0	14
14	0	0	13	0	13	30	0	0	99	0	0	30	13	13	13	13	0	0	14
14	0	0	1	0	13	30	0	0	0	0	30	30	13	0	0	1	0	0	14
14	0	0	13	0	13	30	30	30	30	0	30	13	13	13	1	13	0	0	14
14	0	0	13	13	13	13	13	13	30	0	30	13	0	0	0	13	0	0	14
14	0	0	13	0	1	0	0	13	30	0	30	13	0	0	0	13	0	0	14
14	0	0	13	0	13	0	13	13	30	0	30	13	0	0	0	13	0	0	14
14	0	0	13	0	13	0	13	30	30	30	30	13	0	0	0	13	0	0	14
14	0	0	13	0	13	100	13	13	0	0	0	1	0	0	0	13	0	0	14
14	0	0	13	0	13	13	13	13	13	1	13	13	13	13	13	13	0	0	14
14	12	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13	12	14
14	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	14
14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14
