0	0	0	12	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
0	0	22	0	12	12	12	12	0	0	12	0	0	0	0	0	0	0	0	0
0	0	22	0	0	0	22	0	0	0	12	0	0	0	0	0	0	0	0	0
0	0	22	0	12	12	12	12	12	0	12	0	0	0	0	0	0	0	0	0
0	0	12	0	12	0	0	0	12	0	12	0	0	0	0	0	0	0	0	0
12	22	12	0	12	12	0	0	12	0	12	0	0	0	0	0	0	0	0	0
99	0	22	0	0	12	0	0	12	0	12	0	0	0	0	0	0	0	0	0
12	12	12	0	12	12	0	0	12	0	12	0	0	0	0	0	0	0	0	0
0	0	0	22	0	0	0	0	12	0	12	0	0	12	12	12	0	0	0	0
0	0	0	0	0	0	0	12	0	0	12	12	12	0	0	12	0	0	0	0
0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	12	0	0	0	0
0	12	0	12	0	0	0	12	12	12	0	0	0	22	0	12	0	0	0	0
0	12	0	0	0	0	0	0	0	12	12	12	12	12	0	12	0	0	0	0
22	12	0	0	0	0	0	0	0	0	0	0	12	0	0	12	0	0	0	0
0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	12	12	12	12	0
0	12	0	0	0	0	0	0	0	0	0	0	12	0	0	12	0	0	12	0
0	12	12	12	0	0	0	0	0	0	0	0	12	0	0	0	0	0	12	12
0	0	0	12	0	0	0	0	0	0	0	0	12	12	12	12	12	0	0	12
0	12	0	12	12	12	12	0	12	12	12	12	0	0	0	0	12	0	100	12
0	12	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	12	12
