30	30	30	30	30	0	0	0	30	30	30	30	0	0	0	30	30	30	30	30
30	30	30	0	0	0	22	0	0	100	0	0	0	22	0	0	30	30	30	30
30	30	30	0	30	30	30	30	0	0	0	30	30	30	30	0	30	30	30	30
30	30	30	0	30	30	30	30	30	30	30	30	30	30	30	0	30	30	30	30
30	30	30	0	11	22	11	11	11	0	11	11	11	22	11	0	30	30	30	30
30	30	30	0	11	0	0	0	22	0	22	0	0	0	11	0	30	30	30	30
30	30	0	0	11	22	11	11	11	0	11	11	11	22	11	0	0	30	30	30
30	30	0	22	0	0	0	0	11	0	11	0	0	0	0	22	0	30	30	30
30	30	0	0	11	22	11	11	11	22	11	11	11	22	11	0	0	30	30	30
30	30	30	0	0	0	0	0	22	99	22	0	0	0	0	0	30	30	30	30
30	30	0	0	11	22	11	11	11	22	11	11	11	22	11	0	0	30	30	30
30	30	0	22	0	0	0	0	11	0	11	0	0	0	0	22	0	30	30	30
30	30	0	0	11	22	11	11	11	0	11	11	11	22	11	0	0	30	30	30
30	30	30	0	11	0	0	0	22	0	22	0	0	0	11	0	30	30	30	30
30	30	30	0	11	22	11	11	11	0	11	11	11	22	11	0	30	30	30	30
30	30	30	0	30	0	30	30	30	30	30	30	30	0	30	0	30	30	30	30
30	30	30	0	0	0	30	30	30	30	30	30	30	0	0	0	30	30	30	30
30	30	30	30	30	0	30	30	30	30	30	30	30	0	30	30	30	30	30	30
30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30
30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30
