0	0	0	0	12	0	0	12	12	12	12	12	0	0	0	0	0	22	0	0
0	0	0	0	12	0	0	22	0	0	0	22	0	0	12	12	12	12	0	0
12	12	12	0	22	0	22	0	0	0	0	22	0	0	12	0	0	12	0	0
0	0	12	0	12	0	12	12	12	12	12	12	12	12	12	0	0	12	0	0
0	0	12	0	12	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0
0	22	0	0	12	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0
12	0	22	0	12	0	12	0	0	0	0	0	0	0	0	0	0	12	0	0
0	0	0	12	0	0	12	12	12	12	0	0	0	0	0	0	0	12	0	0
0	22	22	12	0	0	0	0	0	0	12	0	0	0	0	0	0	12	0	0
0	0	0	12	0	22	0	0	0	0	12	12	12	12	12	0	0	12	0	0
22	0	12	12	12	12	12	12	12	0	12	0	0	0	12	0	0	12	22	22
0	12	0	0	0	0	12	0	0	22	12	0	0	0	12	0	0	12	0	0
0	12	0	0	0	12	12	0	0	0	12	0	12	0	12	12	22	12	0	0
0	12	0	0	0	12	0	0	0	0	22	0	0	22	0	100	0	22	99	0
0	12	0	0	0	12	0	0	0	0	0	22	0	0	12	12	22	12	0	0
0	12	0	0	0	0	12	12	12	12	12	12	12	0	12	0	0	12	0	0
0	12	0	22	0	0	0	22	0	0	0	22	0	12	12	0	0	12	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0
0	0	0	22	0	0	0	22	0	0	0	22	0	0	0	0	0	12	0	0
0	0	0	22	0	0	0	22	0	0	0	22	0	0	0	0	0	12	0	0
