0	0	0	0	0	14	14	14	0	1	0	0	0	14	14	0	0	0	0	0
0	13	13	13	0	14	14	0	0	14	0	14	0	0	0	14	14	0	0	0
0	13	13	13	0	14	0	0	14	14	0	14	1	14	0	0	0	14	14	14
0	0	14	0	0	14	0	14	14	14	0	0	0	14	0	14	0	0	0	0
14	0	14	0	14	14	0	0	14	14	14	14	0	14	1	14	14	14	0	0
14	0	14	0	1	0	14	0	0	1	0	0	0	0	0	0	0	0	14	0
14	0	0	1	1	0	14	0	0	14	14	14	14	14	14	14	0	14	14	0
14	0	14	0	0	1	14	0	0	14	0	0	0	0	0	14	0	14	14	0
0	0	14	0	12	0	14	0	99	14	100	14	1	14	0	14	0	0	14	0
0	14	0	0	12	0	14	0	0	14	14	14	0	14	0	0	14	0	14	0
0	14	0	12	0	0	14	0	0	1	0	0	0	0	14	0	14	0	14	0
0	14	0	12	1	14	30	30	30	14	14	14	14	14	14	0	14	0	14	0
0	14	0	0	0	0	14	14	30	14	0	0	0	0	0	0	14	0	14	0
0	14	14	0	12	0	0	0	0	14	0	14	14	1	14	14	0	0	14	0
0	0	14	12	12	12	12	12	0	0	0	14	0	0	0	14	0	14	0	0
14	0	0	0	12	0	14	14	14	14	0	14	0	1	0	14	1	14	0	1
14	0	14	0	1	0	0	0	0	14	14	14	14	0	14	0	0	14	0	0
14	0	14	0	14	14	14	0	0	0	0	0	0	0	14	0	0	0	14	0
14	0	14	14	0	0	0	14	14	14	14	14	14	14	14	14	1	14	14	0
0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
