11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
11	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	100	11
11	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	11
11	1	1	14	14	1	1	14	1	14	14	1	1	1	1	14	14	1	1	11
11	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	11
11	0	1	0	0	1	0	0	1	0	0	1	0	0	14	0	0	1	0	11
11	1	1	14	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11
11	0	1	0	0	1	0	0	1	14	0	1	0	0	1	0	0	14	0	11
11	0	1	0	0	1	0	0	1	14	14	1	0	0	1	0	0	1	0	11
11	1	1	1	1	1	14	1	1	1	1	1	1	14	1	14	14	1	1	11
11	0	1	0	14	1	0	0	1	0	0	1	0	0	1	0	0	1	0	11
0	0	1	14	14	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0
0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
0	0	1	0	0	1	0	0	14	0	0	1	0	0	1	14	14	1	0	0
0	0	1	0	0	1	0	0	1	0	0	1	0	0	14	14	14	1	0	0
11	1	1	1	1	1	1	1	1	1	11	1	1	1	1	1	1	1	1	11
11	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	11
11	0	1	0	0	1	0	0	14	0	0	1	0	0	14	0	0	1	0	11
11	99	1	0	0	1	0	0	14	0	0	1	0	0	14	0	0	1	0	11
11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
