0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0	0	14	14	14	0	0	0	14	14	14	0	0	0	14	14	14	0	0	0
0	14	0	0	0	14	14	14	0	0	0	14	14	14	0	0	0	14	1	1
0	14	0	99	1	0	1	0	0	0	1	0	1	0	0	0	0	14	0	0
0	14	0	0	0	14	14	14	0	0	0	14	14	14	0	1	0	14	0	0
0	0	14	14	14	30	30	30	14	14	14	30	30	30	14	0	14	0	0	0
0	0	14	14	14	30	30	30	14	14	14	30	30	30	14	0	14	0	1	0
0	14	13	13	13	14	14	14	0	0	0	14	14	14	12	0	12	14	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	14	0	0
0	14	13	13	13	14	14	14	0	0	0	14	14	14	12	12	12	14	1	0
0	0	14	14	14	0	0	0	14	0	14	0	0	0	14	14	14	0	0	0
14	0	0	14	0	0	0	0	14	0	14	0	0	0	1	0	0	1	0	1
14	14	0	14	0	0	0	14	0	0	14	0	0	0	0	1	0	1	0	0
0	0	0	14	0	0	0	14	0	0	1	0	0	0	0	1	0	0	14	0
0	14	14	14	14	0	1	0	0	0	1	0	0	0	12	12	12	1	14	0
0	14	0	1	0	0	14	14	0	14	14	14	14	0	12	13	12	0	14	0
0	14	0	14	1	0	0	14	0	14	0	0	0	0	12	12	12	0	14	0
0	14	0	14	0	0	0	1	0	14	0	1	0	0	0	0	0	0	14	0
0	14	0	14	0	14	14	14	14	14	1	14	14	14	14	14	14	14	14	0
0	0	0	14	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
